dt,x,z,vx,vz
1665167140.19, 41.3278846741, -36.8037757874, 2.48190605845e-08, -2.21021512203e-08,
0.00911, 41.3292922974, -36.8051605225, 0.154514089227, -0.152001664042,
0.008943, 41.3308830261, -36.8074836731, 0.177874177694, -0.259773075581,
0.008948, 41.3281822205, -36.8131408691, -0.301833450794, -0.632230222225,
0.009131, 41.316734314, -36.8202209473, -1.2537406683, -0.775389075279,
0.009217, 41.3073654175, -36.8274917603, -1.01648008823, -0.788848161697,
0.008793, 41.3082046509, -36.8313407898, 0.0954433530569, -0.43773791194,
0.009078, 41.3031044006, -36.8391113281, -0.561825335026, -0.855974733829,
0.009059, 41.2942695618, -36.8459320068, -0.975255429745, -0.752917408943,
0.009006, 41.2926216125, -36.8501930237, -0.182983472943, -0.473130881786,
0.009861, 41.2898178101, -36.8565864563, -0.284332484007, -0.648355424404,
0.008206, 41.2903862, -36.8610038757, 0.0692651644349, -0.538315832615,
0.0091, 41.2914848328, -36.8640632629, 0.120728872716, -0.336196392775,
0.00896, 41.2903442383, -36.8701477051, -0.127298489213, -0.679067194462,
0.009034, 41.2900009155, -36.875202179, -0.0380034036934, -0.559494554996,
0.009033, 41.2996482849, -36.8787269592, 1.06801390648, -0.390211462975,
0.009023, 41.3064193726, -36.8831863403, 0.750425338745, -0.494223803282,
0.009151, 41.315410614, -36.8853225708, 0.982541978359, -0.233442306519,
0.009025, 41.3210372925, -36.8894767761, 0.62345468998, -0.460299760103,
0.009069, 41.3419799805, -36.8878211975, 2.30926084518, 0.182553589344,
0.009009, 41.3672485352, -36.891658783, 2.80481243134, -0.425972402096,
0.009018, 41.3999557495, -36.8931846619, 3.62688112259, -0.169203683734,
0.009629, 41.4310302734, -36.89453125, 3.22718071938, -0.139847144485,
0.008484, 41.4988327026, -36.8597793579, 7.99179935455, 4.09616804123,
0.00906, 41.5607261658, -36.8449325562, 6.83150815964, 1.63871979713,
0.008979, 41.5782432556, -36.8546981812, 1.95089542866, -1.08760714531,
0.009001, 41.6036453247, -36.863571167, 2.8221385479, -0.985777795315,
0.009053, 41.6356773376, -36.8689880371, 3.53827595711, -0.598350822926,
0.009003, 41.6560211182, -36.8813896179, 2.25966668129, -1.37749421597,
0.009391, 41.6727905273, -36.895401001, 1.78568947315, -1.49200129509,
0.008708, 41.700843811, -36.9011611938, 3.22155284882, -0.661482870579,
0.009029, 41.7162780762, -36.9102935791, 1.70941019058, -1.01145029068,
0.00913, 41.7290115356, -36.9217834473, 1.39468336105, -1.25847399235,
0.009, 41.729927063, -36.9362792969, 0.101725265384, -1.61065006256,
0.00916, 41.7309646606, -36.9488639832, 0.113274857402, -1.37387406826,
0.008862, 41.7257194519, -36.9627342224, -0.591876387596, -1.56513643265,
0.009116, 41.7280693054, -36.9714736938, 0.257772445679, -0.958695888519,
0.008971, 41.7229995728, -36.9846572876, -0.565124571323, -1.46957910061,
0.009023, 41.7115020752, -36.9962043762, -1.2742433548, -1.27973949909,
0.027794, 41.6901512146, -37.0130348206, -0.768182396889, -0.605542361736,
0.008429, 41.6722831726, -37.0224723816, -2.11982941628, -1.11965370178,
0.008975, 41.6628875732, -37.0323181152, -1.0468634367, -1.09701764584,
0.00904, 41.6202125549, -37.0555076599, -4.72068786621, -2.56521511078,
0.009088, 41.5952377319, -37.0530395508, -2.7481098175, 0.271578907967,
0.009046, 41.5746498108, -37.0492553711, -2.2759141922, 0.418326288462,
0.009083, 41.5579681396, -37.0478363037, -1.836581707, 0.156233340502,
0.009092, 41.5417556763, -37.0544891357, -1.783156991, -0.731723666191,
0.008974, 41.5228919983, -37.0606918335, -2.10203671455, -0.691185414791,
0.008952, 41.5087585449, -37.0659179688, -1.57880401611, -0.583795249462,
0.009146, 41.4911842346, -37.0740737915, -1.92152965069, -0.89173656702,
0.008893, 41.4781303406, -37.0814323425, -1.46788418293, -0.827454268932,
0.009073, 41.4680557251, -37.0879745483, -1.11039507389, -0.72106307745,
0.009071, 41.4595909119, -37.0972900391, -0.933173120022, -1.02695298195,
0.009018, 41.4526519775, -37.1041030884, -0.769453763962, -0.755494475365,
0.009014, 41.4401512146, -37.1108207703, -1.38681638241, -0.745249807835,
0.009085, 41.4198875427, -37.109588623, -2.23045372963, 0.135624349117,
0.009009, 41.3977508545, -37.1121101379, -2.45717477798, -0.279888421297,
0.009015, 41.3782348633, -37.1114501953, -2.16483521461, 0.0732049494982,
0.009154, 41.3703994751, -37.1089096069, -0.855952382088, 0.277538597584,
0.008936, 41.3666419983, -37.1042709351, -0.420487552881, 0.519099354744,
0.009171, 41.3645973206, -37.1672744751, -0.22295036912, -6.86986589432,
0.009073, 41.3830718994, -37.2942695618, 2.03621482849, -13.9970331192,
0.008941, 41.3966636658, -37.4033660889, 1.52016174793, -12.2018260956,
0.009022, 41.413230896, -37.4752578735, 1.83631455898, -7.96849727631,
0.008995, 41.4393157959, -37.5150527954, 2.89993309975, -4.42411565781,
0.009128, 41.468120575, -37.5422172546, 3.15565085411, -2.97594881058,
0.008929, 41.491394043, -37.5625419617, 2.60650324821, -2.27625775337,
0.009035, 41.4998817444, -37.5785598755, 0.93942463398, -1.77287375927,
0.009049, 41.5135383606, -37.5927124023, 1.50918507576, -1.56398785114,
0.009171, 41.5153808594, -37.6003379822, 0.200904905796, -0.831488370895,
0.009612, 41.4938468933, -37.5955886841, -2.24032115936, 0.494100958109,
0.008435, 41.4724845886, -37.5906600952, -2.53257918358, 0.584302186966,
0.008953, 41.4419822693, -37.5824661255, -3.40693831444, 0.915220499039,
0.009021, 41.3967514038, -37.5682563782, -5.01395273209, 1.57518541813,
0.009061, 41.3904914856, -37.5537376404, -0.690863907337, 1.60233283043,
0.009036, 41.3840293884, -37.5367774963, -0.715150177479, 1.87695264816,
0.009143, 41.3659324646, -37.5220832825, -1.9793201685, 1.60715460777,
0.008989, 41.3576583862, -37.5066223145, -0.920467078686, 1.71998763084,
0.008986, 41.359336853, -37.4902305603, 0.186786875129, 1.82414352894,
0.009047, 41.3610687256, -37.477191925, 0.191430598497, 1.44121098518,
