dt,x,z,vx,vz
1665167078.42, 53.8442306519, -17.918176651, 3.23356310616e-08, -1.07605879762e-08,
0.008949, 53.8444595337, -17.9166622162, 0.0255762469023, 0.169229492545,
0.009282, 53.8463897705, -17.9148426056, 0.207954823971, 0.196036472917,
0.009486, 53.843296051, -17.9157447815, -0.32613530755, -0.0951060429215,
0.00839, 53.8240318298, -17.9128284454, -2.29609298706, 0.347596675158,
0.008992, 53.8313560486, -17.8993549347, 0.81452614069, 1.49838876724,
0.009222, 53.8391151428, -17.8871002197, 0.841367840767, 1.32885658741,
0.009112, 53.842716217, -17.883895874, 0.395201265812, 0.351662158966,
0.00886, 53.8428993225, -17.8842124939, 0.0206665303558, -0.0357358753681,
0.009347, 53.8452796936, -17.8839702606, 0.254666864872, 0.0259156171232,
0.008747, 53.846824646, -17.883649826, 0.17662653327, 0.0366336517036,
0.008954, 53.8442497253, -17.8838386536, -0.28757211566, -0.0210886225104,
0.009118, 53.836063385, -17.885887146, -0.897821903229, -0.224664658308,
0.009262, 53.8249359131, -17.8877849579, -1.20141136646, -0.204903021455,
0.009011, 53.8022651672, -17.8927135468, -2.51589655876, -0.546952486038,
0.02709, 53.7709121704, -17.8990573883, -1.15736424923, -0.234176501632,
0.009171, 53.7647743225, -17.9056606293, -0.669267058372, -0.720013201237,
0.008668, 53.7559318542, -17.9087467194, -1.02012789249, -0.356032550335,
0.009018, 53.7572212219, -17.9217319489, 0.142977118492, -1.43992340565,
0.009036, 53.757232666, -17.9289855957, 0.00126649974845, -0.802749752998,
0.009061, 53.7489891052, -17.9336299896, -0.909784853458, -0.512569665909,
0.00906, 53.7386779785, -17.9419441223, -1.13809347153, -0.917674660683,
0.009004, 53.7404327393, -17.9456558228, 0.194886803627, -0.412227958441,
0.009049, 53.7370986938, -17.9743232727, -0.368443518877, -3.16802406311,
0.009036, 53.7450714111, -17.9671287537, 0.882328152657, 0.796206176281,
0.00902, 53.754196167, -17.9586982727, 1.01161372662, 0.934643149376,
0.009036, 53.7647285461, -17.9508571625, 1.16560196877, 0.867763400078,
0.0092, 53.775062561, -17.9430522919, 1.1232624054, 0.848355472088,
0.008898, 53.7873764038, -17.9400806427, 1.38388884068, 0.333968192339,
0.00902, 53.7912063599, -17.938167572, 0.424607098103, 0.212092101574,
0.009021, 53.7991790771, -17.9383468628, 0.883795261383, -0.0198748223484,
0.009083, 53.8338050842, -17.9429397583, 3.81217741966, -0.505658447742,
0.009083, 53.8763847351, -17.947593689, 4.68783998489, -0.512378156185,
0.008996, 53.9120483398, -17.9522342682, 3.96438479424, -0.515849232674,
0.009083, 53.9417724609, -17.945602417, 3.27250027657, 0.730138838291,
0.00907, 53.9674491882, -17.9374046326, 2.83095121384, 0.903835117817,
0.008924, 53.9885025024, -17.9312267303, 2.35917901993, 0.692279517651,
0.009202, 54.0113449097, -17.9237327576, 2.4823307991, 0.81438523531,
0.008942, 54.0210647583, -17.9540996552, 1.08698821068, -3.3959851265,
0.009117, 54.0709037781, -17.9581298828, 5.46660327911, -0.442056357861,
0.008993, 54.1150016785, -17.9937458038, 4.90358066559, -3.96040487289,
0.009052, 54.1806106567, -17.9730567932, 7.24800920486, 2.28557348251,
0.009202, 54.2083015442, -17.976480484, 3.00922489166, -0.372059434652,
0.00903, 54.233833313, -17.9839191437, 2.82743835449, -0.823771834373,
0.008861, 54.2602157593, -17.9914054871, 2.97736668587, -0.844864428043,
0.009335, 54.284286499, -18.0014610291, 2.5785472393, -1.07718718052,
0.009409, 54.3278312683, -18.0160617828, 4.62799119949, -1.55178594589,
0.008426, 54.3645324707, -18.0305633545, 4.35570859909, -1.72105050087,
0.009175, 54.4134902954, -18.0437278748, 5.33600282669, -1.43482518196,
0.008828, 54.4495849609, -18.0504550934, 4.08865690231, -0.762031972408,
0.009093, 54.4849433899, -18.0521755219, 3.88853287697, -0.189203619957,
0.009075, 54.509979248, -18.0554294586, 2.7587723732, -0.358560532331,
0.009203, 54.5350189209, -18.0581645966, 2.72081637383, -0.297200679779,
0.009036, 54.5624084473, -18.0628566742, 3.03115606308, -0.519264876842,
0.008951, 54.5903930664, -18.0656642914, 3.12642383575, -0.313665211201,
0.008957, 54.6100654602, -18.0660820007, 2.19631481171, -0.0466349609196,
0.009002, 54.6205635071, -18.068693161, 1.16619050503, -0.290064454079,
0.009048, 54.6273117065, -18.0663986206, 0.745822250843, 0.253596425056,
0.009157, 54.6337890625, -18.0632705688, 0.707366585732, 0.341602236032,
0.008977, 54.6383666992, -18.0586643219, 0.509929478168, 0.513116538525,
0.008944, 54.6301765442, -18.0559482574, -0.915714979172, 0.303674459457,
0.009065, 54.6320228577, -18.0542373657, 0.203674942255, 0.188735976815,
0.009151, 54.6300048828, -18.0500392914, -0.220519602299, 0.45875582099,
0.008952, 54.6267204285, -18.0496406555, -0.366896152496, 0.0445303693414,
0.009265, 54.6358795166, -18.0536117554, 0.988568603992, -0.428613036871,
0.008785, 54.6419372559, -18.0579223633, 0.689554810524, -0.490678191185,
0.009079, 54.6443443298, -18.0607585907, 0.265125453472, -0.31239426136,
