dt,x,z,vx,vz
1665166866.7, 19.0125579834, -31.5550937653, 1.14178098087e-08, -1.89501090375e-08,
0.008824, 19.0151233673, -31.5552463531, 0.290728002787, -0.0172923710197,
0.009033, 19.0240440369, -31.5566101074, 0.987564444542, -0.150974676013,
0.009134, 19.0321540833, -31.559211731, 0.887896478176, -0.284828484058,
0.008979, 19.0423469543, -31.5628509521, 1.13519001007, -0.40530359745,
0.009056, 19.0475826263, -31.5728645325, 0.578144013882, -1.10573983192,
0.009074, 19.0563564301, -31.5824279785, 0.966916918755, -1.05393946171,
0.009023, 19.0653018951, -31.5906867981, 0.991407036781, -0.91530752182,
0.009024, 19.0754871368, -31.5989818573, 1.12868368626, -0.919221997261,
0.009003, 19.0755805969, -31.60090065, 0.0103809926659, -0.213128134608,
0.00961, 19.0747375488, -31.6025600433, -0.0877261310816, -0.172673597932,
0.008541, 19.0729923248, -31.6039009094, -0.20433485508, -0.156991690397,
0.009042, 19.0732288361, -31.6044654846, 0.0261569581926, -0.0624391920865,
0.008996, 19.0745830536, -31.6032104492, 0.150535523891, 0.139510393143,
0.009116, 19.0687580109, -31.6046638489, -0.638991117477, -0.159433931112,
0.008987, 19.0539283752, -31.6077537537, -1.65012073517, -0.343819379807,
0.009006, 19.0419101715, -31.609457016, -1.33446633816, -0.189125284553,
0.009082, 19.0297260284, -31.6105289459, -1.34157049656, -0.118027962744,
0.00904, 19.0235214233, -31.6071949005, -0.686350107193, 0.368810325861,
0.009028, 19.0152168274, -31.6042575836, -0.919871091843, 0.325356334448,
0.009113, 19.0202407837, -31.6009044647, 0.55129557848, 0.367948979139,
0.008922, 19.0277748108, -31.5967121124, 0.844432473183, 0.46988928318,
0.008994, 19.0346412659, -31.5908546448, 0.763448417187, 0.651263892651,
0.009061, 19.0358123779, -31.590379715, 0.129247546196, 0.0524147227407,
0.009058, 19.0300388336, -31.5893135071, -0.637397289276, 0.117708981037,
0.009031, 19.0244045258, -31.5865440369, -0.623885273933, 0.306662648916,
0.009046, 19.0189418793, -31.5816917419, -0.603874206543, 0.536402225494,
0.009088, 19.0131397247, -31.5739345551, -0.638441264629, 0.853563666344,
0.008956, 19.0082836151, -31.5647544861, -0.542218565941, 1.02501881123,
0.00943, 18.9972763062, -31.5557441711, -1.16726505756, 0.955494701862,
0.008664, 18.9904556274, -31.5515346527, -0.78724360466, 0.485863178968,
0.009101, 18.9808578491, -31.547121048, -1.05458509922, 0.484958231449,
0.009057, 18.9693012238, -31.5440979004, -1.27598822117, 0.333791255951,
0.008959, 18.955904007, -31.5409622192, -1.49539196491, 0.350003480911,
0.009073, 18.9420948029, -31.5379009247, -1.52201080322, 0.337407082319,
0.009089, 18.9294471741, -31.5351104736, -1.39153146744, 0.307014107704,
0.009497, 18.9154510498, -31.5327091217, -1.47374165058, 0.252853751183,
0.008569, 18.9058151245, -31.5306949615, -1.1245098114, 0.235051944852,
0.009034, 18.8924160004, -31.5290660858, -1.48318839073, 0.180305033922,
0.009031, 18.8846492767, -31.527048111, -0.860007107258, 0.223449781537,
0.009063, 18.8729457855, -31.5245628357, -1.29134845734, 0.274222135544,
0.009071, 18.8635520935, -31.521276474, -1.03557407856, 0.362293213606,
0.00902, 18.8549251556, -31.5164051056, -0.956423282623, 0.540063023567,
