dt,x,z,vx,vz
1665160167.89, 41.1394462585, 5.55558872223, 2.47059990244e-08, 3.33636895888e-09,
0.009115, 41.2407302856, 5.50448656082, 11.1117963791, -5.60638046265,
0.009165, 41.3255729675, 5.41346263885, 9.2572479248, -9.93168830872,
0.009226, 41.3274536133, 5.50748538971, 0.203841939569, 10.1910638809,
0.009247, 41.3062515259, 5.56412410736, -2.29286122322, 6.1250910759,
0.009219, 41.2711715698, 5.63291311264, -3.80518007278, 7.46165561676,
0.009247, 41.2378311157, 5.69527959824, -3.60554265976, 6.7445101738,
0.009217, 41.177734375, 5.78112363815, -6.52020645142, 9.31366443634,
0.009305, 41.1259040833, 5.85526847839, -5.5701546669, 7.96827936172,
0.009724, 41.0721054077, 5.93371009827, -5.53256654739, 8.06680583954,
0.008644, 41.0243263245, 6.01536369324, -5.52742767334, 9.44627475739,
0.00924, 40.973526001, 6.09864377975, -5.49787092209, 9.01299667358,
0.009237, 40.9325408936, 6.16541814804, -4.43705844879, 7.22901058197,
0.009392, 40.9009056091, 6.22313261032, -3.36832261086, 6.14506626129,
0.009163, 40.8745956421, 6.27107572556, -2.87132692337, 5.2322511673,
0.009246, 40.8521232605, 6.31276988983, -2.43049764633, 4.50942707062,
0.009199, 40.8322677612, 6.3485956192, -2.15844106674, 3.89452433586,
0.009244, 40.8149642944, 6.38040781021, -1.87185931206, 3.44138813019,
0.009117, 40.8033866882, 6.39927864075, -1.26989209652, 2.06985092163,
0.009374, 40.7928657532, 6.41650629044, -1.12235271931, 1.83781194687,
0.00935, 40.7846717834, 6.43328523636, -0.876360416412, 1.79453969002,
0.009184, 40.7776947021, 6.44968795776, -0.759699583054, 1.78601062298,
0.009137, 40.7714233398, 6.46756124496, -0.68636995554, 1.95614397526,
0.009743, 40.7615127563, 6.49776029587, -1.01720035076, 3.09956383705,
0.00885, 40.7518959045, 6.52307462692, -1.08664989471, 2.86037635803,
0.009229, 40.7316131592, 6.54507398605, -2.1977186203, 2.38372087479,
0.009051, 40.723033905, 6.56895685196, -0.947879195213, 2.63869929314,
0.009307, 40.7103004456, 6.59866905212, -1.36815941334, 3.19245743752,
0.009268, 40.6933250427, 6.63419485092, -1.83161449432, 3.83316779137,
0.009301, 40.6695213318, 6.67797088623, -2.55926346779, 4.70659446716,
0.009209, 40.6767997742, 6.6395611763, 0.790361881256, -4.17088842392,
0.00917, 40.7363357544, 6.14707803726, 6.49247312546, -53.7059020996,
0.009169, 40.7580451965, 6.14136552811, 2.36770009995, -0.623024225235,
0.009235, 40.7839431763, 6.12537336349, 2.80432915688, -1.73169076443,
0.009287, 40.8464279175, 5.96067667007, 6.72819471359, -17.7341117859,
0.009308, 40.880153656, 5.97918605804, 3.62330675125, 1.98854613304,
0.008996, 40.88829422, 5.98682308197, 0.904909312725, 0.848935544491,
0.009192, 40.8794937134, 5.98432254791, -0.957409322262, -0.272033721209,
0.009233, 40.8536376953, 5.98339509964, -2.80039191246, -0.100449293852,
0.009358, 40.8248710632, 5.97621297836, -3.07401490211, -0.767484664917,
0.009126, 40.7778625488, 5.97980880737, -5.15105342865, 0.39402025938,
0.009315, 40.7221641541, 5.97973012924, -5.97943067551, -0.00844639074057,
0.009172, 40.6753616333, 5.9836025238, -5.10276079178, 0.422197401524,
0.009203, 40.6264457703, 5.98038196564, -5.31520843506, -0.349946558475,
0.009724, 40.5852432251, 5.98124217987, -4.23720169067, 0.0884630084038,
0.008852, 40.5547599792, 5.98279380798, -3.44365620613, 0.175285592675,
0.009104, 40.5279388428, 5.97623252869, -2.94608259201, -0.720702886581,
0.00928, 40.5089569092, 5.9743514061, -2.04546689987, -0.20270717144,
0.027649, 40.4754829407, 5.96769189835, -1.21067559719, -0.240858897567,
0.009247, 40.4596176147, 5.97683334351, -1.71572673321, 0.988584935665,
0.0092, 40.4282875061, 5.99453306198, -3.40544652939, 1.92388236523,
0.009248, 40.3926811218, 6.00852632523, -3.85017156601, 1.5131124258,
0.009266, 40.3623733521, 6.03002929688, -3.27085781097, 2.32063150406,
