dt,x,z,vx,vz
1665160222.5, 39.3692016602, 8.74729633331, 2.36428920886e-08, 5.25312593425e-09,
0.00873, 39.3490142822, 8.7203950882, -2.31241440773, -3.08147144318,
0.009126, 39.3600692749, 8.69960021973, 1.21137332916, -2.27864003181,
0.008901, 39.3664093018, 8.66639328003, 0.712282538414, -3.73069763184,
0.008963, 39.3665809631, 8.60250282288, 0.0191522240639, -7.12824487686,
0.009049, 39.3675804138, 8.57544231415, 0.110448740423, -2.99044179916,
0.008986, 39.3682899475, 8.55254936218, 0.0789599046111, -2.54762434959,
0.009545, 39.3674507141, 8.53464603424, -0.0879238769412, -1.87567603588,
0.008712, 39.3644218445, 8.51800251007, -0.34766638279, -1.91041362286,
0.008974, 39.3666229248, 8.49227714539, 0.245273053646, -2.86665534973,
0.009097, 39.3677787781, 8.47449398041, 0.127058729529, -1.95483851433,
0.009016, 39.3697853088, 8.46100521088, 0.222552224994, -1.4960924387,
0.009004, 39.3623161316, 8.43107795715, -0.829539954662, -3.32377338409,
0.009031, 39.355255127, 8.39147949219, -0.781863033772, -4.38472652435,
0.009075, 39.3442420959, 8.36855602264, -1.21355712414, -2.52600216866,
0.008925, 39.3341178894, 8.35020828247, -1.13436484337, -2.05576920509,
0.009194, 39.3274841309, 8.34394264221, -0.721531271935, -0.681492328644,
0.008887, 39.3350219727, 8.34806346893, 0.84818738699, 0.463691532612,
0.009031, 39.3117485046, 8.35405921936, -2.57706451416, 0.663907706738,
0.010032, 39.2872962952, 8.35681915283, -2.43742108345, 0.275112986565,
0.008026, 39.2487945557, 8.3447265625, -4.79712677002, -1.50667703152,
0.00905, 39.1687507629, 8.34641075134, -8.84461784363, 0.186098203063,
0.00904, 39.1200180054, 8.33768081665, -5.39079189301, -0.965700745583,
0.009068, 39.1230583191, 8.34492397308, 0.335279405117, 0.798760056496,
0.009017, 39.1396217346, 8.3564414978, 1.83690977097, 1.27731227875,
0.00903, 39.1923599243, 8.39079284668, 5.84033107758, 3.80413603783,
0.009062, 39.2180213928, 8.40345096588, 2.83176660538, 1.39683508873,
0.009027, 39.2467727661, 8.41359424591, 3.18504214287, 1.12366020679,
0.009032, 39.2795791626, 8.42346572876, 3.63224053383, 1.0929454565,
0.009051, 39.2876052856, 8.40166187286, 0.886766433716, -2.40899968147,
0.009022, 39.3311805725, 8.38750362396, 4.82989215851, -1.56930267811,
0.009235, 39.3645477295, 8.37614154816, 3.61311912537, -1.2303276062,
0.008894, 39.3654403687, 8.30227851868, 0.10036419332, -8.30481529236,
0.00903, 39.3660087585, 8.23275947571, 0.0629446133971, -7.69867563248,
0.009034, 39.3689918518, 8.211145401, 0.33020734787, -2.39252543449,
0.009005, 39.3814811707, 8.21297931671, 1.38693153858, 0.203655272722,
0.009093, 39.3861045837, 8.21688079834, 0.50845849514, 0.429064303637,
0.008991, 39.3836097717, 8.195520401, -0.277478814125, -2.37575316429,
0.009191, 39.4212722778, 8.22002696991, 4.09775924683, 2.66636586189,
0.027046, 39.4620552063, 8.25269889832, 1.50790977478, 1.20801329613,
0.00894, 39.4714584351, 8.26165866852, 1.05181527138, 1.00221145153,
0.009168, 39.464881897, 8.25709056854, -0.717336177826, -0.498265713453,
0.009032, 39.4777145386, 8.27250766754, 1.42079734802, 1.70694184303,
0.009007, 39.4858360291, 8.28642177582, 0.901686489582, 1.54481041431,
0.008994, 39.4808731079, 8.299284935, -0.551803529263, 1.43019342422,
0.009078, 39.4709625244, 8.31032466888, -1.09171450138, 1.21609759331,
0.008992, 39.4441223145, 8.31344890594, -2.98489904404, 0.347446322441,
0.009014, 39.3877220154, 8.28672885895, -6.25696659088, -2.9642829895,
0.009745, 39.3215026855, 8.25443935394, -6.79521083832, -3.31344342232,
0.008495, 39.2841911316, 8.24026584625, -4.39217805862, -1.66845285892,
0.008984, 39.2666091919, 8.25914382935, -1.95702791214, 2.10128927231,
0.008959, 39.2539024353, 8.27124404907, -1.41832304001, 1.35062170029,
0.009033, 39.2651519775, 8.30413150787, 1.24538266659, 3.640812397,
0.009044, 39.2941322327, 8.34160327911, 3.20436263084, 4.14327430725,
0.009026, 39.3156013489, 8.37419605255, 2.37858581543, 3.61098742485,
0.009195, 39.3035125732, 8.38209342957, -1.31471192837, 0.858877360821,
0.008888, 39.3082313538, 8.4018573761, 0.530915915966, 2.22366642952,
0.009237, 39.293510437, 8.40797328949, -1.59369027615, 0.662110388279,
0.008838, 39.2843780518, 8.40592861176, -1.03330910206, -0.23135073483,
0.00913, 39.2602615356, 8.3748588562, -2.64145851135, -3.40303993225,
0.009206, 39.2310523987, 8.31544685364, -3.17283701897, -6.45361757278,
0.008863, 39.2046737671, 8.29518127441, -2.97626423836, -2.28653717041,
0.009045, 39.172908783, 8.2825422287, -3.51188325882, -1.39735162258,
0.009057, 39.136882782, 8.26723957062, -3.9776968956, -1.68959450722,
0.008976, 39.0990905762, 8.24413490295, -4.21036148071, -2.57404923439,
0.009029, 39.0522422791, 8.21758651733, -5.1886472702, -2.940346241,
0.009087, 39.0038986206, 8.19408130646, -5.32008981705, -2.58668541908,
0.009355, 38.9473457336, 8.17887210846, -6.0452041626, -1.6257827282,
0.00866, 38.9043426514, 8.16598796844, -4.96571397781, -1.48777604103,
0.009045, 38.8622055054, 8.15023899078, -4.65861177444, -1.74118041992,
0.009025, 38.8147125244, 8.13061618805, -5.26238012314, -2.17427182198,
0.009035, 38.7730674744, 8.09341239929, -4.60930299759, -4.11774110794,
0.009101, 38.7205505371, 8.01892566681, -5.77045822144, -8.18445587158,
0.00898, 38.652961731, 7.87581348419, -7.52659273148, -15.9367675781,
0.009009, 38.5896759033, 7.74844741821, -7.02473402023, -14.1376476288,
0.009172, 38.5398292542, 7.64215755463, -5.43465423584, -11.5885152817,
0.00887, 38.4996185303, 7.5547208786, -4.53333997726, -9.85757350922,
0.009189, 38.4697875977, 7.41077327728, -3.24637413025, -15.6652078629,
0.009026, 38.4970474243, 7.32199287415, 3.020144701, -9.83607387543,
0.009144, 38.5106620789, 7.19018030167, 1.48891675472, -14.4151983261,
0.008842, 38.4852867126, 7.0527510643, -2.86986732483, -15.5427780151,
0.009179, 38.5024185181, 6.98626422882, 1.86641311646, -7.24336385727,
0.008975, 38.4779014587, 6.87820911407, -2.73170566559, -12.0395669937,
0.008935, 38.4806137085, 6.77031517029, 0.303553432226, -12.075428009,
0.009193, 38.5030479431, 6.68085575104, 2.44036054611, -9.73125362396,
0.00893, 38.5132789612, 6.58249902725, 1.14569079876, -11.0141916275,
0.009152, 38.5252571106, 6.48673868179, 1.30880129337, -10.4633245468,
0.00894, 38.5608978271, 6.40504312515, 3.98665738106, -9.13820552826,
0.009131, 38.5649299622, 6.3600320816, 0.441587418318, -4.9294757843,
0.008982, 38.5567817688, 6.31317234039, -0.907169163227, -5.21707201004,
0.009022, 38.5009231567, 6.24343824387, -6.19137763977, -7.72933864594,
0.008985, 38.4805183411, 6.21483135223, -2.27098679543, -3.18385004997,
0.009067, 38.4746208191, 6.209897995, -0.650438070297, -0.544100284576,
0.009653, 38.4751014709, 6.20425081253, 0.0497930012643, -0.585018396378,
0.008422, 38.4215698242, 6.25565338135, -6.35616779327, 6.10336828232,
0.009005, 38.361289978, 6.30064105988, -6.69404172897, 4.99585533142,
0.009118, 38.3671913147, 6.41455888748, 0.647218346596, 12.4937295914,
0.009047, 38.3764533997, 6.51270961761, 1.02377414703, 10.8489809036,
0.00912, 38.4503974915, 6.60562229156, 8.10790538788, 10.1877937317,
0.008918, 38.4995689392, 6.59593009949, 5.51373004913, -1.08681225777,
