dt,x,z,vx,vz
1665160470.96, 50.410484314, 7.91300678253, 3.02736502533e-08, 4.75209871453e-09,
0.009227, 50.6757202148, 8.14545536041, 28.7456264496, 25.1922149658,
0.00884, 50.7340660095, 8.1369304657, 6.60020303726, -0.96435457468,
0.009103, 50.7722015381, 8.06317424774, 4.1893362999, -8.10240745544,
0.008949, 50.8384056091, 8.05292034149, 7.39792919159, -1.1458158493,
0.009037, 50.7973213196, 7.97353458405, -4.546230793, -8.78452587128,
0.009045, 50.7672080994, 7.91566514969, -3.32926702499, -6.3979473114,
0.009068, 50.7434997559, 7.87418746948, -2.61450624466, -4.57407140732,
0.009051, 50.7686538696, 7.92472839355, 2.7791531086, 5.58401584625,
0.009038, 50.8097457886, 7.96659898758, 4.54657173157, 4.63272762299,
0.009011, 50.8463554382, 8.01947689056, 4.06277322769, 5.86815023422,
0.009241, 50.8769378662, 8.06385421753, 3.30942845345, 4.80222129822,
0.008899, 50.903503418, 8.09906959534, 2.98522901535, 3.957228899,
0.008993, 50.8849067688, 8.0812997818, -2.06790280342, -1.9759606123,
0.009047, 50.8730506897, 8.07114505768, -1.31049847603, -1.12244105339,
0.009083, 50.8629264832, 8.06338882446, -1.1146324873, -0.853928565979,
0.009013, 50.8515815735, 8.0560836792, -1.25872731209, -0.810512065887,
0.008973, 50.8484153748, 8.07935619354, -0.352858453989, 2.59361577034,
0.009042, 50.8243331909, 8.06042861938, -2.66336894035, -2.09329509735,
0.009043, 50.7743301392, 8.01639556885, -5.52947616577, -4.86929702759,
0.009181, 50.7731437683, 8.04512786865, -0.129220217466, 3.12953925133,
0.00894, 50.7255172729, 8.02557945251, -5.32734823227, -2.18662381172,
0.008978, 50.6887245178, 8.02153587341, -4.09810161591, -0.450387507677,
0.009052, 50.5631828308, 7.93985843658, -13.8689441681, -9.02313709259,
0.009051, 50.4592247009, 7.87403535843, -11.4858169556, -7.2724647522,
0.009067, 50.3980255127, 7.85061168671, -6.74966239929, -2.58339834213,
0.0091, 50.3412857056, 7.82850027084, -6.23514318466, -2.42982578278,
0.008911, 50.2916603088, 7.81350851059, -5.56900453568, -1.68238818645,
0.009273, 50.2381210327, 7.80747938156, -5.77367353439, -0.650181055069,
0.008944, 50.1946601868, 7.78392219543, -4.85921812057, -2.63385343552,
0.009018, 50.1514549255, 7.76106834412, -4.79100227356, -2.53424835205,
0.008988, 50.0897254944, 7.71579504013, -6.86798286438, -5.03708314896,
0.009167, 50.0337524414, 7.64935922623, -6.10592937469, -7.24728012085,
0.00897, 49.9770011902, 7.58825016022, -6.32678413391, -6.81260490417,
0.008917, 49.9162445068, 7.53859043121, -6.81357860565, -5.56910705566,
0.00907, 49.8357200623, 7.44415092468, -8.87810897827, -10.4122943878,
0.009036, 49.6597366333, 7.18976259232, -19.4758110046, -28.152759552,
0.009792, 49.5432929993, 7.05315446854, -11.891711235, -13.9509925842,
0.008413, 49.469619751, 7.00833415985, -8.75707244873, -5.32750606537,
0.009028, 49.3245658875, 6.85957622528, -16.0671100616, -16.4773960114,
0.008988, 49.1817741394, 6.72013425827, -15.8869314194, -15.5142364502,
0.009114, 49.0546150208, 6.59956932068, -13.9520645142, -13.2285423279,
0.009051, 48.936580658, 6.48556661606, -13.0410299301, -12.5955924988,
0.00898, 48.8305664062, 6.38037252426, -11.8055953979, -11.714263916,
0.009117, 48.7492637634, 6.3112578392, -8.91769695282, -7.58085823059,
0.008953, 48.6773719788, 6.25362920761, -8.02991008759, -6.43679523468,
0.009029, 48.6486358643, 6.24033021927, -3.18264651299, -1.4729193449,
0.009325, 48.6146240234, 6.22076463699, -3.64738225937, -2.09818577766,
0.008781, 48.5794677734, 6.20408535004, -4.00367259979, -1.89947462082,
0.008974, 48.5498504639, 6.18964529037, -3.30034661293, -1.60909962654,
0.009011, 48.5179214478, 6.175303936, -3.54333758354, -1.59153854847,
0.009126, 48.4883041382, 6.16199016571, -3.24537682533, -1.45888340473,
0.00901, 48.4319763184, 6.1547293663, -6.25170040131, -0.805860102177,
0.008986, 48.3937110901, 6.15069055557, -4.25831604004, -0.449455916882,
0.009194, 48.360584259, 6.14472150803, -3.60309243202, -0.649232923985,
0.008863, 48.3317298889, 6.13952159882, -3.25559854507, -0.586698532104,
0.009033, 48.2941207886, 6.10918521881, -4.16352272034, -3.3583946228,
0.009084, 48.2504653931, 6.07884788513, -4.80574560165, -3.33964467049,
0.009126, 48.211894989, 6.06468629837, -4.22643041611, -1.55178463459,
