dt,x,z,vx,vz
1665159887.35, 40.6040306091, 14.8722372055, 2.43844624492e-08, 8.93141649527e-09,
0.008476, 40.6043128967, 14.8821687698, 0.0333043411374, 1.17172765732,
0.008702, 40.6063156128, 14.894235611, 0.230144351721, 1.38667452335,
0.008639, 40.6103019714, 14.9086961746, 0.461437493563, 1.67386996746,
0.008658, 40.6128425598, 14.9190921783, 0.293438255787, 1.20073962212,
0.008761, 40.6167831421, 14.9311418533, 0.449786812067, 1.37537670135,
0.008575, 40.6224784851, 14.9455804825, 0.664179980755, 1.68380522728,
0.008687, 40.6306915283, 14.9634962082, 0.945440709591, 2.06236052513,
0.008725, 40.6389274597, 14.9832820892, 0.943946361542, 2.26772284508,
0.008678, 40.6449317932, 15.0005474091, 0.6919028759, 1.98955047131,
0.008621, 40.651473999, 15.0184268951, 0.758868575096, 2.07394576073,
0.008715, 40.6583709717, 15.0355873108, 0.791391015053, 1.96906661987,
0.008625, 40.6601371765, 15.0397930145, 0.204777374864, 0.487617850304,
0.008755, 40.6622772217, 15.0433759689, 0.244436904788, 0.409246623516,
0.008572, 40.6636695862, 15.0454807281, 0.162431702018, 0.245538875461,
0.008676, 40.6623916626, 15.049372673, -0.147294104099, 0.448587477207,
0.008824, 40.6600189209, 15.0511856079, -0.268896371126, 0.205454990268,
0.008525, 40.6592559814, 15.0544214249, -0.0894943624735, 0.379567980766,
0.008831, 40.6689682007, 15.0400476456, 1.09978699684, -1.62765026093,
0.008564, 40.671421051, 15.033949852, 0.286414086819, -0.712026357651,
0.008653, 40.6793441772, 15.0337162018, 0.915650784969, -0.0270022191107,
0.008631, 40.691028595, 15.0381994247, 1.35377335548, 0.519432604313,
0.008759, 40.6836013794, 15.0410089493, -0.84795242548, 0.320758581161,
0.008592, 40.6738929749, 15.0492706299, -1.12993526459, 0.96155500412,
0.008728, 40.668346405, 15.0570230484, -0.635491490364, 0.88822388649,
0.00869, 40.6632385254, 15.0666322708, -0.58778822422, 1.10577940941,
0.008614, 40.6551818848, 15.0792541504, -0.935296118259, 1.46527504921,
0.008696, 40.6464118958, 15.0913581848, -1.00850844383, 1.391908288,
0.008623, 40.6343040466, 15.1049613953, -1.40413415432, 1.57754957676,
0.008681, 40.6209869385, 15.1129999161, -1.53405225277, 0.92599016428,
0.008685, 40.6103248596, 15.1184463501, -1.22764289379, 0.627108097076,
0.008733, 40.5980300903, 15.1230201721, -1.40785181522, 0.523740112782,
0.008675, 40.5895195007, 15.1284313202, -0.981047809124, 0.623763501644,
0.008603, 40.5814247131, 15.1344633102, -0.940926134586, 0.701149582863,
0.008696, 40.5721321106, 15.1419439316, -1.06860649586, 0.860237061977,
0.008669, 40.5542831421, 15.1505813599, -2.05894207954, 0.9963580966,
0.026049, 40.5329856873, 15.1577835083, -0.817592024803, 0.276484638453,
0.008648, 40.5271072388, 15.1598596573, -0.679746627808, 0.240072742105,
0.008662, 40.5162658691, 15.1637010574, -1.25160121918, 0.443477272987,
0.008725, 40.5074234009, 15.1674861908, -1.01346349716, 0.433826178312,
0.008622, 40.498626709, 15.1705999374, -1.02026116848, 0.361139714718,
0.008754, 40.4916725159, 15.173666954, -0.79440176487, 0.350356012583,
0.008674, 40.4834938049, 15.1761007309, -0.942899525166, 0.28058296442,
0.008572, 40.4770050049, 15.1788949966, -0.756976187229, 0.32597592473,
0.008649, 40.469581604, 15.1805830002, -0.858295857906, 0.195167481899,
0.008661, 40.4627151489, 15.1821098328, -0.792801618576, 0.176288247108,
0.008762, 40.4603652954, 15.1717996597, -0.268186897039, -1.17669177055,
0.008596, 40.4602584839, 15.1453294754, -0.0124257234856, -3.07936048508,
0.00877, 40.4580802917, 15.1186132431, -0.248368546367, -3.0463206768,
0.008681, 40.458190918, 15.1019191742, 0.0127434879541, -1.92305827141,
0.008562, 40.4630661011, 15.081199646, 0.569397747517, -2.41994047165,
0.009039, 40.4743347168, 15.0630970001, 1.24666619301, -2.00272679329,
0.00852, 40.4824104309, 15.0493116379, 0.947853803635, -1.61800026894,
0.008634, 40.4956970215, 15.0322198868, 1.53886842728, -1.97958660126,
0.008707, 40.4945907593, 15.0191431046, -0.127054348588, -1.50187003613,
0.008568, 40.4891586304, 15.0108337402, -0.634001970291, -0.969813764095,
0.008611, 40.4879112244, 15.0037631989, -0.144861921668, -0.821105718613,
0.008688, 40.4787940979, 14.9962024689, -1.04939305782, -0.87024974823,
0.008995, 40.4751052856, 14.985086441, -0.410095840693, -1.2358007431,
0.008393, 40.4817314148, 14.9733276367, 0.789482831955, -1.40102517605,
0.008694, 40.484413147, 14.9645996094, 0.308457821608, -1.00391387939,
0.008553, 40.4892807007, 14.953420639, 0.569104850292, -1.30702328682,
0.008703, 40.5043983459, 14.9527416229, 1.73706138134, -0.0780209228396,
0.00866, 40.5209121704, 14.9594993591, 1.90690815449, 0.780339062214,
0.00876, 40.5202484131, 14.9608345032, -0.0757713839412, 0.152413710952,
0.00868, 40.5155982971, 14.9570703506, -0.535727620125, -0.433658123016,
0.008556, 40.4963035583, 14.9624319077, -2.25511217117, 0.626642942429,
0.008716, 40.4769363403, 14.9736776352, -2.22203040123, 1.29023945332,
0.00867, 40.4562454224, 14.9866724014, -2.38649559021, 1.49881958961,
0.008696, 40.4396438599, 14.9981746674, -1.90910327435, 1.32270765305,
0.009362, 40.4212532043, 15.0302791595, -1.96439385414, 3.42923426628,
0.007941, 40.3639907837, 15.1026287079, -7.21098327637, 9.11088657379,
0.008738, 40.3312988281, 15.1566667557, -3.74135446548, 6.18425798416,
0.008608, 40.3242950439, 15.1953058243, -0.813636600971, 4.48873901367,
0.008657, 40.3159980774, 15.2365179062, -0.95841127634, 4.76055002213,
0.008681, 40.3105545044, 15.2720146179, -0.627067506313, 4.08901166916,
0.00887, 40.3028182983, 15.2985267639, -0.872176527977, 2.98896789551,
0.008539, 40.2953071594, 15.3192186356, -0.879627525806, 2.42321968079,
0.008637, 40.2828407288, 15.3219909668, -1.44337511063, 0.320983141661,
0.008694, 40.2734527588, 15.3220510483, -1.07982170582, 0.00691068358719,
0.008639, 40.2652511597, 15.3196678162, -0.949369013309, -0.275868982077,
0.008709, 40.2529144287, 15.3007287979, -1.41654956341, -2.17464900017,
0.009305, 40.2406654358, 15.2898273468, -1.3163882494, -1.17156910896,
0.007982, 40.2361755371, 15.2754306793, -0.562502980232, -1.8036416769,
0.008832, 40.2282409668, 15.2399644852, -0.898388803005, -4.01564693451,
0.008653, 40.2246055603, 15.193775177, -0.420132488012, -5.33795309067,
0.008569, 40.2215309143, 15.1539583206, -0.3588103652, -4.64661645889,
0.008742, 40.299495697, 14.9930791855, 8.91841506958, -18.4030132294,
0.008714, 40.293056488, 14.9595584869, -0.738949894905, -3.84676384926,
0.008583, 40.2890281677, 14.9433965683, -0.469337105751, -1.88301515579,
0.00868, 40.2818336487, 14.9246501923, -0.828861653805, -2.15972065926,
0.008665, 40.2753753662, 14.9130706787, -0.745329737663, -1.33635473251,
0.008644, 40.2679786682, 14.8920612335, -0.855703175068, -2.43052363396,
