dt,x,z,vx,vz
1665160267.38, 22.3838195801, -45.1634979248, 1.34424409381e-08, -2.71226117121e-08,
0.009562, 22.3842658997, -45.1670722961, 0.0466763861477, -0.373810023069,
0.008529, 22.376789093, -45.1758422852, -0.87663346529, -1.02825522423,
0.009092, 22.493270874, -45.156665802, 12.811457634, 2.10915994644,
0.009026, 22.6440792084, -45.1355361938, 16.7082138062, 2.34097146988,
0.009091, 22.6485767365, -45.1313438416, 0.494723141193, 0.461154133081,
0.009048, 22.6477165222, -45.1297531128, -0.0950723066926, 0.17580999434,
0.008936, 22.6460380554, -45.1262130737, -0.187831997871, 0.396154761314,
0.009176, 22.6437683105, -45.123878479, -0.247356683016, 0.254424005747,
0.008903, 22.643163681, -45.1237716675, -0.0679130107164, 0.0119972517714,
0.009051, 22.6341552734, -45.1241035461, -0.995294213295, -0.0366676263511,
0.009032, 22.6187877655, -45.1288452148, -1.70145130157, -0.524985492229,
0.00904, 22.6005210876, -45.1361236572, -2.02065014839, -0.805137455463,
0.009037, 22.5851154327, -45.1408195496, -1.70473110676, -0.519629538059,
0.00907, 22.5763511658, -45.143157959, -0.966291844845, -0.25781801343,
0.009016, 22.5715465546, -45.1441726685, -0.532898306847, -0.11254542321,
0.009011, 22.5674648285, -45.1474227905, -0.452971458435, -0.360683828592,
0.009088, 22.5634860992, -45.1512489319, -0.4378002882, -0.421010255814,
0.008991, 22.5599555969, -45.1534423828, -0.392670691013, -0.243960723281,
0.009071, 22.5652046204, -45.1627082825, 0.578659832478, -1.02148604393,
0.009213, 22.5750465393, -45.1747817993, 1.0682643652, -1.31048703194,
0.008836, 22.5765209198, -45.1787147522, 0.166860625148, -0.445105552673,
0.009103, 22.5758590698, -45.1828384399, -0.0727067962289, -0.453003138304,
0.009104, 22.5788002014, -45.1948394775, 0.323059260845, -1.31821584702,
0.008976, 22.5814056396, -45.204334259, 0.290267169476, -1.05779647827,
0.008993, 22.5804138184, -45.2089080811, -0.110288150609, -0.508598029613,
0.02711, 22.6509132385, -45.3674125671, 2.60049510002, -5.8467168808,
0.009028, 22.6637382507, -45.4230003357, 1.42058181763, -6.15726280212,
0.009117, 22.6079063416, -45.4691505432, -6.12393426895, -5.06199502945,
0.009003, 22.5598087311, -45.5328102112, -5.34239816666, -7.07093906403,
0.009467, 22.4203033447, -45.5883903503, -14.7359657288, -5.87093448639,
0.00861, 22.303483963, -45.647518158, -13.5678730011, -6.86734104156,
0.009001, 22.231180191, -45.6896057129, -8.03285980225, -4.67587566376,
0.009054, 22.1589336395, -45.7341194153, -7.97951793671, -4.91646814346,
0.009041, 22.055978775, -45.7791366577, -11.3875522614, -4.97923278809,
0.009042, 21.9401302338, -45.823600769, -12.8122692108, -4.91750812531,
0.009052, 21.840461731, -45.8588523865, -11.0106611252, -3.89434576035,
0.008995, 21.7312984467, -45.8978767395, -12.1359958649, -4.33844947815,
0.009141, 21.6430912018, -45.9299125671, -9.64962768555, -3.50463056564,
0.008985, 21.5491008759, -45.9690933228, -10.4608049393, -4.36068534851,
0.009006, 21.452753067, -46.0136108398, -10.6981801987, -4.94309520721,
0.009057, 21.3520183563, -46.0510406494, -11.1223039627, -4.13269376755,
0.00903, 21.2724075317, -46.0657539368, -8.81625938416, -1.629378438,
0.009042, 21.2152519226, -46.0677986145, -6.32112455368, -0.226131126285,
0.009195, 21.10521698, -46.0398826599, -11.9668235779, 3.03599286079,
0.008876, 21.0541858673, -46.0145988464, -5.74933719635, 2.848559618,
0.009126, 21.0250167847, -45.99477005, -3.19626140594, 2.17278075218,
