dt,x,z,vx,vz
1665166945.43, 37.3457260132, -21.5675125122, 2.24276170968e-08, -1.29521620096e-08,
0.009026, 37.3297080994, -21.5910072327, -1.77464139462, -2.60300469398,
0.009072, 37.3144073486, -21.6134223938, -1.68659067154, -2.4708070755,
0.009097, 37.3001060486, -21.6343402863, -1.5720897913, -2.29942774773,
0.008984, 37.2868080139, -21.6537628174, -1.48019075394, -2.16190218925,
0.00911, 37.2741508484, -21.6722183228, -1.38937056065, -2.02585124969,
0.009042, 37.2623634338, -21.6893825531, -1.30362904072, -1.89827799797,
0.008986, 37.251247406, -21.7055511475, -1.23703849316, -1.7993093729,
0.009002, 37.2406997681, -21.7208652496, -1.17169940472, -1.70118880272,
0.008988, 37.2307357788, -21.7353134155, -1.10858798027, -1.6074950695,
0.009111, 37.2212181091, -21.7490901947, -1.04463493824, -1.51210391521,
0.009069, 37.2122688293, -21.7620315552, -0.986798942089, -1.42698860168,
0.00905, 37.203754425, -21.7743301392, -0.94081813097, -1.35895943642,
0.008961, 37.1956787109, -21.7859745026, -0.901206851006, -1.2994492054,
0.009205, 37.1878395081, -21.7972621918, -0.851624488831, -1.22625637054,
0.008928, 37.1805686951, -21.8077144623, -0.814383149147, -1.17072927952,
0.008969, 37.1735038757, -21.817861557, -0.787693142891, -1.13135194778,
0.009014, 37.1325683594, -21.8621387482, -4.54132652283, -4.91204690933,
0.009067, 37.1062660217, -21.8974227905, -2.90088653564, -3.89147925377,
0.009031, 37.0946540833, -21.9100971222, -1.28578662872, -1.40342509747,
0.009129, 37.0763397217, -21.9229240417, -2.00617384911, -1.40507388115,
0.009008, 37.0593185425, -21.9348316193, -1.88956260681, -1.32188916206,
0.009116, 37.053352356, -21.9392204285, -0.654474198818, -0.481440246105,
0.008952, 37.030921936, -21.9599933624, -2.50563216209, -2.32047963142,
0.009092, 37.0097885132, -21.9795436859, -2.32439756393, -2.15027737617,
0.009089, 37.0257263184, -21.9920597076, 1.75352692604, -1.37705159187,
0.009035, 37.0397109985, -22.0031242371, 1.54783403873, -1.22462975979,
0.00903, 37.0521316528, -22.0130214691, 1.3754876852, -1.09603893757,
0.008913, 37.0656661987, -22.0231285095, 1.51851737499, -1.13396608829,
0.009032, 37.0777664185, -22.0319137573, 1.33970546722, -0.972680270672,
0.009106, 37.0885734558, -22.0397891998, 1.18680405617, -0.864862978458,
0.00912, 37.0981330872, -22.0467815399, 1.04820525646, -0.76670396328,
0.008952, 37.1065826416, -22.0529842377, 0.943873345852, -0.692884027958,
0.009052, 37.1142845154, -22.0586624146, 0.8508477211, -0.627284228802,
0.008958, 37.1211700439, -22.0637550354, 0.768645763397, -0.568499803543,
0.009157, 37.1275215149, -22.0684719086, 0.693619191647, -0.515111207962,
0.008987, 37.1327781677, -22.0681762695, 0.584917426109, 0.0328962989151,
0.00903, 37.1376152039, -22.0679035187, 0.535662889481, 0.0302049666643,
0.009004, 37.1421394348, -22.0676441193, 0.502469003201, 0.0288093537092,
0.009862, 37.1466026306, -22.0673885345, 0.45256498456, 0.0259161144495,
0.008206, 37.1502571106, -22.0671768188, 0.445342451334, 0.0258001107723,
0.009067, 37.1542396545, -22.0669460297, 0.439235031605, 0.0254537537694,
0.009009, 37.1578292847, -22.066734314, 0.398449331522, 0.0235004667193,
0.009007, 37.1612319946, -22.0665340424, 0.377785027027, 0.0222351066768,
0.009245, 37.1645050049, -22.0663414001, 0.354030311108, 0.0208374485373,
0.008893, 37.1675109863, -22.0661621094, 0.338016569614, 0.0201608873904,
0.009072, 37.1710472107, -22.0646476746, 0.389795452356, 0.166935056448,
0.008936, 37.1743392944, -22.0632324219, 0.36840686202, 0.158376529813,
0.009074, 37.1775856018, -22.0618343353, 0.357759267092, 0.154076099396,
0.0091, 37.180721283, -22.0604839325, 0.344580322504, 0.148395910859,
0.00905, 37.1837539673, -22.0591754913, 0.335103213787, 0.144579127431,
0.00895, 37.1866950989, -22.0579051971, 0.328618079424, 0.141932323575,
0.00912, 37.1921844482, -22.0563774109, 0.601902365685, 0.167520433664,
0.008993, 37.2110595703, -22.0534973145, 2.09886837006, 0.320259809494,
0.009023, 37.2293739319, -22.0506877899, 2.02974200249, 0.31137368083,
0.009017, 37.2465209961, -22.0480442047, 1.90163743496, 0.293177902699,
0.009095, 37.2632293701, -22.0465946198, 1.83709442616, 0.159382626414,
0.008983, 37.2787857056, -22.0452384949, 1.73175275326, 0.150965690613,
0.00972, 37.2940254211, -22.0439052582, 1.56787192822, 0.137164264917,
0.00866, 37.3069915771, -22.0427646637, 1.49724674225, 0.131708368659,
0.008926, 37.3201065063, -22.0416069031, 1.46929514408, 0.129706531763,
0.008868, 37.3266487122, -22.0406398773, 0.737731873989, 0.109046660364,
0.009012, 37.3258514404, -22.042722702, -0.0884677916765, -0.231116816401,
0.009053, 37.3250923157, -22.0446796417, -0.0838533863425, -0.216164767742,
0.009041, 37.3307342529, -22.0435905457, 0.624039053917, 0.120461903512,
0.009103, 37.3388328552, -22.0420875549, 0.889662981033, 0.16510938108,
0.009, 37.3544654846, -22.0428104401, 1.73695886135, -0.0803205743432,
0.00904, 37.3714828491, -22.0318470001, 1.8824518919, 1.21276986599,
0.009084, 37.3876152039, -22.021446228, 1.77590870857, 1.14495503902,
0.009241, 37.4024810791, -22.0118598938, 1.60868692398, 1.0373698473,
0.008775, 37.4085121155, -22.007610321, 0.687297582626, 0.484281778336,
0.009068, 37.4159507751, -22.0010471344, 0.820319771767, 0.723774433136,
0.008995, 37.4209709167, -21.99168396, 0.558103561401, 1.0409309864,
0.009084, 37.4254379272, -21.9864120483, 0.491744875908, 0.580351352692,
0.008993, 37.4266471863, -21.9838123322, 0.134466707706, 0.289082199335,
0.009076, 37.4223709106, -21.9807949066, -0.471163004637, 0.33246204257,
0.009028, 37.4182395935, -21.9778785706, -0.457611560822, 0.323032349348,
0.009138, 37.408870697, -21.9754581451, -1.02526772022, 0.264874726534,
0.008969, 37.4000167847, -21.9731693268, -0.987168312073, 0.255192160606,
0.009026, 37.4001960754, -21.973897934, 0.0198638122529, -0.0807231515646,
0.008996, 37.4008522034, -21.9762878418, 0.0729355216026, -0.265663385391,
0.009193, 37.4015045166, -21.978679657, 0.0709576010704, -0.260177850723,
0.008994, 37.4021186829, -21.9809379578, 0.0682862177491, -0.251089692116,
0.008998, 37.4027175903, -21.9831466675, 0.0665600672364, -0.245466738939,
0.009047, 37.4032974243, -21.9852867126, 0.0640913024545, -0.236547499895,
0.008986, 37.4060287476, -21.9853477478, 0.303953170776, -0.00679224962369,
0.009183, 37.4055671692, -21.9851551056, -0.0502644442022, 0.0209781359881,
0.008926, 37.4051208496, -21.9849700928, -0.0500021912158, 0.0207274034619,
0.008999, 37.4046783447, -21.98478508, -0.0491726696491, 0.0205592624843,
0.009045, 37.4042472839, -21.9846076965, -0.0476573556662, 0.0196112133563,
0.009033, 37.4038276672, -21.9844341278, -0.0464537478983, 0.0192149598151,
0.009043, 37.4034194946, -21.9842662811, -0.0451368577778, 0.0185609515756,
0.009038, 37.4030227661, -21.9841022491, -0.0438956059515, 0.0181491449475,
0.009113, 37.4026298523, -21.9839420319, -0.0431157499552, 0.017581179738,
0.009042, 37.4022483826, -21.983789444, -0.0421886444092, 0.0168754570186,
0.009024, 37.4018783569, -21.9836387634, -0.0410046130419, 0.0166977550834,
0.00912, 37.401512146, -21.9834918976, -0.040154710412, 0.0161037109792,
0.008945, 37.4011611938, -21.9833507538, -0.0392344482243, 0.0157790705562,
0.00903, 37.4008102417, -21.9832115173, -0.0388651303947, 0.0154193183407,
0.009017, 37.4004669189, -21.9830760956, -0.0380750522017, 0.0150184929371,
0.009039, 37.4001312256, -21.9829444885, -0.0371383316815, 0.0145599134266,
0.009015, 37.3998069763, -21.9828147888, -0.0359677486122, 0.0143870990723,
0.009024, 37.3994827271, -21.9826908112, -0.0359318777919, 0.0137386592105,
0.009045, 37.3991699219, -21.9825668335, -0.0345832146704, 0.0137067614123,
0.009025, 37.3988609314, -21.9824485779, -0.0342371724546, 0.0131031153724,
0.009046, 37.3985557556, -21.9823322296, -0.0337359905243, 0.0128618460149,
0.009079, 37.3982582092, -21.9822177887, -0.0327730365098, 0.0126050133258,
0.009006, 37.3979682922, -21.9821071625, -0.0321915373206, 0.012283612974,
0.009618, 37.3976707458, -21.9819965363, -0.030936408788, 0.0115019986406,
0.008444, 37.3974075317, -21.9818973541, -0.0311717335135, 0.0117458701134,
0.00901, 37.3971214294, -21.9817905426, -0.031753860414, 0.01185477525,
0.009039, 37.3968467712, -21.9816894531, -0.0303859077394, 0.0111837014556,
0.00914, 37.3965797424, -21.981590271, -0.0292154066265, 0.0108514362946,
0.008952, 37.4240646362, -21.9779052734, 3.07025170326, 0.41163957119,
0.009055, 37.4608879089, -21.9761638641, 4.06662321091, 0.19231466949,
0.009031, 37.4948692322, -21.9745349884, 3.76274228096, 0.18036493659,
0.009106, 37.5310020447, -21.970117569, 3.96802258492, 0.485110849142,
0.009019, 37.5754089355, -21.9630737305, 4.92370414734, 0.780999898911,
0.009274, 37.6158561707, -21.9688835144, 4.36135816574, -0.626459300518,
0.008773, 37.6508827209, -21.9739017487, 3.99253964424, -0.572008907795,
0.009748, 37.6757965088, -21.9946784973, 2.5557847023, -2.13138580322,
0.008295, 38.0050125122, -22.0665531158, 39.6884880066, -8.66481304169,
0.00909, 38.3196220398, -22.1341896057, 34.6105079651, -7.4407582283,
0.009019, 38.538482666, -22.1653766632, 24.2666168213, -3.45792841911,
0.0274, 38.7296524048, -22.2268352509, 6.97699785233, -2.24301409721,
0.009446, 38.7740440369, -22.2415618896, 4.69951677322, -1.55903446674,
0.008598, 38.8421974182, -22.2607326508, 7.92665529251, -2.2296769619,
0.008883, 38.9035682678, -22.2789783478, 6.9087972641, -2.05400156975,
0.009133, 38.8913917542, -22.344367981, -1.33324360847, -7.15971040726,
0.008994, 38.8853340149, -22.4103240967, -0.67353117466, -7.33334636688,
0.008906, 38.8827476501, -22.4650669098, -0.290407001972, -6.14673376083,
0.009254, 38.898059845, -22.5002117157, 1.65465688705, -3.79779601097,
0.008903, 38.9175224304, -22.5415859222, 2.18607068062, -4.64722108841,
0.009129, 38.9286994934, -22.5478572845, 1.22434687614, -0.68697142601,
0.008899, 38.9303474426, -22.5457687378, 0.185183644295, 0.234694555402,
0.009133, 38.8261642456, -22.5714435577, -11.407336235, -2.8112142086,
0.008885, 38.7216377258, -22.5706501007, -11.764380455, 0.0893029868603,
0.009043, 38.4727134705, -22.6069545746, -27.5267353058, -4.01464939117,
0.009132, 38.2440872192, -22.6699542999, -25.0357265472, -6.89878749847,
