dt,x,z,vx,vz
1665160122.61, 44.2177391052, -13.3764486313, 2.65546482581e-08, -8.03313060516e-09,
0.009315, 44.2504272461, -13.3800630569, 3.50919389725, -0.388022094965,
0.009444, 44.2734413147, -13.3887386322, 2.43689846992, -0.918633520603,
0.009529, 44.2949562073, -13.3990869522, 2.25783324242, -1.08598172665,
0.009418, 44.3237304688, -13.3961143494, 3.05524134636, 0.315629959106,
0.009393, 44.33984375, -13.4025287628, 1.71545636654, -0.682892918587,
0.009493, 44.3530082703, -13.415055275, 1.38676083088, -1.31955254078,
0.009351, 44.3835144043, -13.4158506393, 3.26233911514, -0.0850566104054,
0.009428, 44.4359703064, -13.4078474045, 5.56384181976, 0.848879396915,
0.009551, 44.5090675354, -13.3959302902, 7.65335893631, 1.24773478508,
0.009585, 44.6362876892, -13.3451223373, 13.2728385925, 5.30077791214,
0.009296, 44.7753372192, -13.2817468643, 14.9579963684, 6.81749916077,
0.009429, 44.8698310852, -13.235124588, 10.0216207504, 4.94456195831,
0.009448, 44.9287719727, -13.2082443237, 6.23845100403, 2.84507441521,
0.009299, 45.0137405396, -13.1717042923, 9.13738822937, 3.92945814133,
0.009496, 45.129611969, -13.1229095459, 12.2021303177, 5.13845300674,
0.00939, 45.2503700256, -13.0728721619, 12.8602828979, 5.32879495621,
0.009558, 45.3359336853, -13.0394649506, 8.95204639435, 3.49520945549,
0.009321, 45.4114456177, -13.0113077164, 8.10126876831, 3.02083826065,
0.009447, 45.482093811, -12.9879426956, 7.47837352753, 2.47327423096,
0.009423, 45.534740448, -12.9706439972, 5.58703565598, 1.83579528332,
0.009491, 45.5752410889, -12.9600362778, 4.26726770401, 1.11766088009,
0.009389, 45.5787353516, -12.9517908096, 0.372165590525, 0.878205120564,
0.009398, 45.5772361755, -12.9501056671, -0.159520745277, 0.179308623075,
0.009475, 45.5664672852, -12.9504737854, -1.1365582943, -0.0388515330851,
0.009602, 45.5574111938, -12.9499788284, -0.943146348, 0.0515472777188,
0.009301, 45.5514717102, -12.9461212158, -0.638585448265, 0.414752453566,
0.009552, 45.5439224243, -12.9411258698, -0.790335595608, 0.522963345051,
0.009333, 45.537311554, -12.9407224655, -0.708332896233, 0.0432234294713,
0.009377, 45.531047821, -12.9388866425, -0.667989015579, 0.195779368281,
0.009439, 45.5137405396, -12.9462909698, -1.83359277248, -0.78443980217,
0.0094, 45.5053215027, -12.9467983246, -0.895642220974, -0.0539739094675,
0.009411, 45.4998207092, -12.9436321259, -0.584506809711, 0.336435973644,
0.009491, 45.4931106567, -12.9394321442, -0.706991076469, 0.44252255559,
0.009409, 45.4879112244, -12.9361639023, -0.552601993084, 0.347352743149,
0.009493, 45.4821434021, -12.9351415634, -0.607586860657, 0.107693970203,
0.009334, 45.4407997131, -12.9733781815, -4.42936468124, -4.09648799896,
0.009944, 45.4377059937, -12.9742336273, -0.311114192009, -0.0860263332725,
0.008981, 45.4370536804, -12.9751682281, -0.0726325884461, -0.104064233601,
0.009456, 45.4241104126, -13.0143480301, -1.36878883839, -4.1433801651,
0.009451, 45.4190330505, -13.0421209335, -0.53723013401, -2.93862056732,
0.009378, 45.4104232788, -13.0852222443, -0.918081820011, -4.59600257874,
0.009554, 45.4110679626, -13.1201314926, 0.0674779042602, -3.65388846397,
0.009352, 45.4157562256, -13.1711750031, 0.50131124258, -5.45803117752,
0.00948, 45.4144210815, -13.2172517776, -0.140837982297, -4.86041927338,
0.009363, 45.4279212952, -13.2712154388, 1.44186830521, -5.7635011673,
0.009383, 45.4577636719, -13.3102626801, 3.18047261238, -4.16148757935,
0.009509, 45.482635498, -13.3409929276, 2.61560893059, -3.23170137405,
0.009378, 45.4911575317, -13.3759660721, 0.908726096153, -3.72927522659,
0.009426, 45.4926719666, -13.4313306808, 0.1606657058, -5.87360620499,
0.009425, 45.4961242676, -13.4805870056, 0.366291880608, -5.22613525391,
0.009446, 45.4937782288, -13.5297956467, -0.248363211751, -5.20946884155,
0.009421, 45.5119857788, -13.516957283, 1.9326556921, 1.36273896694,
0.009446, 45.5229568481, -13.5110588074, 1.16145133972, 0.624441623688,
0.009435, 45.5347671509, -13.5126686096, 1.25175440311, -0.170620277524,
0.009415, 45.5423049927, -13.5280179977, 0.800620496273, -1.63031208515,
0.009793, 45.5489463806, -13.547044754, 0.678177058697, -1.9428935051,
0.009146, 45.5287628174, -13.5805673599, -2.20681858063, -3.66527509689,
0.009403, 45.5057067871, -13.6145114899, -2.4519867897, -3.60992574692,
0.009399, 45.4668731689, -13.6645345688, -4.13167572021, -5.32217073441,
0.009458, 45.4184646606, -13.7090978622, -5.11826086044, -4.71170377731,
0.009413, 45.3778305054, -13.7429037094, -4.31681251526, -3.59139990807,
0.009466, 45.3415260315, -13.7867794037, -3.8352496624, -4.63508272171,
0.009539, 45.3216819763, -13.825047493, -2.08030772209, -4.01175069809,
0.009366, 45.3105049133, -13.8629617691, -1.19336569309, -4.04807567596,
0.009413, 45.2907867432, -13.9137792587, -2.09478068352, -5.39864969254,
0.009403, 45.2582626343, -14.0329685211, -3.45890784264, -12.6756639481,
0.009404, 45.2388267517, -14.1782207489, -2.06676769257, -15.4457921982,
0.009632, 45.2629814148, -14.2917175293, 2.50775170326, -11.7833042145,
0.009228, 45.3021469116, -14.3704490662, 4.24420166016, -8.53180885315,
0.009587, 45.3694458008, -14.4105958939, 7.01980686188, -4.18763208389,
0.009295, 45.4014549255, -14.4194955826, 3.44369292259, -0.957470595837,
0.009528, 45.4097213745, -14.4040145874, 0.867595434189, 1.6247895956,
0.009499, 45.4211730957, -14.3846292496, 1.20557117462, 2.04077672958,
0.009311, 45.4269790649, -14.3627595901, 0.623560249805, 2.34879827499,
0.010022, 45.4526252747, -14.293759346, 2.55899119377, 6.8848772049,
0.008921, 45.4717178345, -14.2364196777, 2.14018154144, 6.4274930954,
0.009338, 45.5105476379, -14.1319475174, 4.1582570076, 11.1878519058,
