dt,x,z,vx,vz
1665160192.7, 44.0831832886, -25.5677108765, 2.64738400091e-08, -1.53545052228e-08,
0.008203, 44.0756149292, -25.5710163116, -0.922633111477, -0.402954429388,
0.009237, 44.0660438538, -25.574836731, -1.03616714478, -0.413599580526,
0.009139, 44.0474205017, -25.5792102814, -2.03778862953, -0.478558957577,
0.009363, 44.0191993713, -25.5888538361, -3.0141119957, -1.0299642086,
0.009221, 43.9835548401, -25.6037578583, -3.86558198929, -1.61631309986,
0.009115, 43.9238357544, -25.6324100494, -6.5517373085, -3.1434109211,
0.009337, 43.8786201477, -25.6550273895, -4.84262704849, -2.42233490944,
0.00931, 43.8575363159, -25.6667289734, -2.26464366913, -1.2568833828,
0.009018, 43.8385353088, -25.6759166718, -2.10700893402, -1.01881766319,
0.009218, 43.8752326965, -25.6761875153, 3.98105740547, -0.029382025823,
0.009281, 43.9069595337, -25.6768054962, 3.4184718132, -0.0665856003761,
0.009736, 43.9310417175, -25.6731414795, 2.47351932526, 0.376336991787,
0.008668, 43.9641532898, -25.6670017242, 3.81997847557, 0.708324313164,
0.009251, 44.0002975464, -25.6505413055, 3.90706467628, 1.779312253,
0.009208, 44.0275421143, -25.6356372833, 2.9587931633, 1.61859488487,
0.009243, 44.0454673767, -25.6542701721, 1.9393337965, -2.01589179039,
0.009452, 44.0880966187, -25.6874885559, 4.51007604599, -3.51442909241,
0.009047, 44.1376914978, -25.729927063, 5.48191452026, -4.69089269638,
0.009403, 44.1862297058, -25.7720451355, 5.16199207306, -4.47921657562,
0.009066, 44.2037658691, -25.8119544983, 1.93427801132, -4.40209197998,
0.00929, 44.220615387, -25.8456611633, 1.81372630596, -3.62827372551,
0.009255, 44.2228965759, -25.8538665771, 0.246481776237, -0.886592507362,
0.009135, 44.2252845764, -25.8537273407, 0.261412203312, 0.0152420848608,
0.009198, 44.2386741638, -25.8420143127, 1.45570647717, 1.27343213558,
0.009226, 44.2348709106, -25.8301639557, -0.412232071161, 1.28445231915,
0.009392, 44.2369842529, -25.8155708313, 0.22501514852, 1.55378246307,
0.027584, 44.268573761, -25.7842941284, 1.145211339, 1.1338711977,
0.009224, 44.2750968933, -25.780632019, 0.707191228867, 0.397019654512,
0.009462, 44.2798957825, -25.7698154449, 0.507174909115, 1.1431593895,
0.009054, 44.2807273865, -25.7697315216, 0.0918493568897, 0.00926920119673,
0.009173, 44.3175315857, -25.7496967316, 4.01223134995, 2.1841044426,
0.009276, 44.3279304504, -25.7411174774, 1.12105059624, 0.924887239933,
