dt,x,z,vx,vz
1665160343.41, 42.2887611389, -33.1216926575, 2.53962095798e-08, -1.9890993741e-08,
0.008998, 42.2747077942, -33.1042823792, -1.56182980537, 1.9349052906,
0.009021, 42.2603492737, -33.0895729065, -1.59167730808, 1.63058114052,
0.008969, 42.2389259338, -33.0584144592, -2.3885986805, 3.47401595116,
0.009041, 42.2162704468, -33.0448532104, -2.50586080551, 1.49997222424,
0.009043, 42.2058906555, -33.0471801758, -1.14782607555, -0.257322281599,
0.00908, 42.2357177734, -33.0637321472, 3.28492474556, -1.82290434837,
0.009025, 42.2402267456, -33.0903587341, 0.49960911274, -2.95031428337,
0.009107, 42.2444763184, -33.1316299438, 0.466627061367, -4.53181171417,
0.009124, 42.2841339111, -33.1585159302, 4.34651422501, -2.94673252106,
0.009772, 42.3613967896, -33.1969871521, 7.90655755997, -3.93688321114,
0.008295, 42.3260993958, -33.2684822083, -4.25526189804, -8.61905479431,
0.009068, 42.2555503845, -33.3310050964, -7.77999687195, -6.89489269257,
0.008933, 42.2091941833, -33.3498573303, -5.18932056427, -2.11040329933,
0.009069, 42.1620483398, -33.3303871155, -5.19857120514, 2.1468975544,
0.009042, 42.1065635681, -33.3009719849, -6.13633823395, 3.25316619873,
0.009063, 42.0573577881, -33.2971000671, -5.42930364609, 0.427222520113,
0.008955, 41.9932785034, -33.3219528198, -7.15569925308, -2.77529335022,
0.009101, 41.9850158691, -33.3312797546, -0.907882034779, -1.02482533455,
0.008964, 42.000667572, -33.3381652832, 1.74606227875, -0.768131256104,
0.009039, 42.0475769043, -33.3460159302, 5.18965959549, -0.868530511856,
0.009307, 42.070941925, -33.359954834, 2.51047825813, -1.49767959118,
0.008813, 42.0360298157, -33.3644294739, -3.96143293381, -0.507731735706,
0.009046, 42.0320510864, -33.3925018311, -0.439832985401, -3.10328936577,
0.009086, 42.0231170654, -33.3928756714, -0.983273327351, -0.0411446541548,
0.009003, 42.0282020569, -33.3939399719, 0.564810752869, -0.118216209114,
0.008997, 42.0228309631, -33.3691329956, -0.596987187862, 2.75724983215,
0.009054, 42.0088500977, -33.3560676575, -1.54416453838, 1.44304597378,
0.009052, 41.999458313, -33.3075370789, -1.03753697872, 5.36131000519,
0.009024, 41.9864997864, -33.294303894, -1.43600702286, 1.46644341946,
0.009003, 41.9813804626, -33.2471466064, -0.568624198437, 5.23795223236,
0.00908, 42.0200386047, -33.1865005493, 4.2575044632, 6.67908096313,
0.009013, 42.0544662476, -33.1229476929, 3.81977629662, 7.05124330521,
0.009066, 42.1095581055, -33.0627288818, 6.07675504684, 6.64226913452,
0.009029, 42.1371307373, -33.0015869141, 3.05378580093, 6.77173185349,
0.009029, 42.1304130554, -32.9702224731, -0.744011700153, 3.47374463081,
0.010935, 42.1125679016, -32.9491615295, -1.63192987442, 1.92601215839,
0.007205, 42.1027946472, -32.9382209778, -1.35645449162, 1.51846659184,
0.008974, 42.0846290588, -32.9215354919, -2.02424645424, 1.85931420326,
0.00933, 42.0785140991, -32.8927650452, -0.655408322811, 3.08364915848,
0.008856, 42.0790557861, -32.8816795349, 0.061166100204, 1.25175130367,
0.009018, 42.0976829529, -32.8770980835, 2.065554142, 0.508034050465,
0.009125, 42.1269493103, -32.8803329468, 3.20727205276, -0.354505568743,
0.009095, 42.1613540649, -32.8820991516, 3.7828207016, -0.194195136428,
0.008788, 42.1848526001, -32.8824996948, 2.67393445969, -0.0455784276128,
0.0091, 42.204750061, -32.8782539368, 2.18653416634, 0.466566801071,
0.009057, 42.2263755798, -32.8983268738, 2.38771319389, -2.21628975868,
0.009056, 42.2303009033, -32.8953437805, 0.433450043201, 0.329405158758,
0.009128, 42.2285842896, -32.8736801147, -0.188060238957, 2.37332010269,
0.008878, 42.2262191772, -32.8575248718, -0.266401469707, 1.819693923,
0.009992, 42.2242584229, -32.842414856, -0.196232438087, 1.51221144199,
0.008124, 42.2155838013, -32.8478355408, -1.06777715683, -0.667243301868,
0.009138, 42.2028160095, -32.8426437378, -1.39721941948, 0.568155288696,
0.008943, 42.1890830994, -32.8484687805, -1.53560447693, -0.651352226734,
0.009166, 42.1407928467, -32.8422012329, -5.26841068268, 0.683782160282,
0.008936, 42.1099777222, -32.8329811096, -3.44842481613, 1.0317953825,
0.009114, 42.0961875916, -32.8308792114, -1.51307117939, 0.230623021722,
0.009067, 42.0803871155, -32.8280029297, -1.74263548851, 0.317225307226,
0.008901, 42.0693893433, -32.8237915039, -1.2355659008, 0.473140746355,
0.009188, 42.0691604614, -32.822227478, -0.0249109528959, 0.170224845409,
0.008858, 42.0713806152, -32.8195266724, 0.250638276339, 0.304900169373,
0.009188, 42.0767021179, -32.8179664612, 0.579179644585, 0.169809654355,
0.008886, 42.0788459778, -32.8184928894, 0.241262644529, -0.0592424273491,
0.009149, 42.0841674805, -32.8260612488, 0.581648528576, -0.827233493328,
0.008971, 42.0934944153, -32.8285179138, 1.03967618942, -0.273845165968,
0.009121, 42.1003494263, -32.8376502991, 0.751563549042, -1.00124824047,
0.009036, 42.1122703552, -32.8447914124, 1.31927061081, -0.79029583931,
0.008886, 42.126991272, -32.8484954834, 1.65664148331, -0.416843473911,
0.009021, 42.135925293, -32.8525352478, 0.990358173847, -0.447817802429,
0.009059, 42.1392402649, -32.8577232361, 0.365931332111, -0.572688877583,
0.009179, 42.1402015686, -32.860118866, 0.104728586972, -0.260990291834,
0.009052, 42.1402854919, -32.8573760986, 0.00927124824375, 0.303001254797,
0.00901, 42.1332969666, -32.8589324951, -0.775640964508, -0.172741010785,
0.009024, 42.1321678162, -32.8579025269, -0.125127479434, 0.114136554301,
0.008957, 42.1330795288, -32.8527755737, 0.10178771615, 0.572396218777,
0.009107, 42.134147644, -32.8466262817, 0.117285080254, 0.675226926804,
0.008992, 42.1247558594, -32.8377914429, -1.04446005821, 0.982522189617,
0.008979, 42.1070632935, -32.8275260925, -1.97043836117, 1.14326202869,
0.009205, 42.0939598083, -32.8171005249, -1.42351830006, 1.13259840012,
0.009065, 42.0892601013, -32.805606842, -0.518445312977, 1.26791858673,
0.009016, 42.0820999146, -32.7964363098, -0.794164478779, 1.01713979244,
0.009211, 42.0778198242, -32.7938919067, -0.464671611786, 0.276235282421,
0.008976, 42.0825996399, -32.7906646729, 0.532510638237, 0.359540313482,
0.008851, 42.0860061646, -32.7876052856, 0.384874552488, 0.345654398203,
0.009024, 42.0920753479, -32.785068512, 0.672560214996, 0.28111410141,
0.008949, 42.1012306213, -32.7823066711, 1.02304983139, 0.308620035648,
