dt,x,z,vx,vz
1665160217.76, 40.7771682739, 10.6761236191, 2.44884361678e-08, 6.41146957747e-09,
0.008322, 40.8794212341, 10.7172060013, 12.2870664597, 4.93659973145,
0.009097, 41.1127166748, 10.8455238342, 25.6453170776, 14.1055116653,
0.008937, 41.148311615, 10.9211530685, 3.98287343979, 8.46248531342,
0.009024, 41.2156448364, 11.0262031555, 7.46157169342, 11.6411886215,
0.008945, 41.2757797241, 11.1273107529, 6.72273731232, 11.3032522202,
0.009049, 41.3025054932, 11.200211525, 2.95344996452, 8.05622386932,
0.00902, 41.2937774658, 11.2637042999, -0.967630565166, 7.03911066055,
0.009138, 41.2833251953, 11.3201198578, -1.14382469654, 6.17373132706,
0.009108, 41.3043670654, 11.3920907974, 2.31026220322, 7.90194749832,
0.008907, 41.3343391418, 11.470038414, 3.36500263214, 8.75127696991,
0.009059, 41.3469161987, 11.518573761, 1.38834941387, 5.35769367218,
0.008982, 41.368434906, 11.5973138809, 2.39575910568, 8.76643466949,
0.009072, 41.3956336975, 11.6096735001, 2.99810314178, 1.36239182949,
0.009118, 41.3876991272, 11.6488018036, -0.870209515095, 4.29132509232,
0.008962, 41.3310165405, 11.698723793, -6.32476997375, 5.57040739059,
0.009099, 41.1478004456, 11.8020935059, -20.135848999, 11.3605575562,
0.008958, 41.1300735474, 11.8550291061, -1.97889018059, 5.90931034088,
0.009095, 41.1380157471, 11.9087839127, 0.87324899435, 5.91036891937,
0.009079, 41.1714744568, 11.9456787109, 3.68528580666, 4.0637512207,
0.008968, 41.2464256287, 11.9771146774, 8.35762405396, 3.50534844398,
0.009001, 41.3399162292, 12.0261526108, 10.3866901398, 5.44805383682,
0.009047, 41.449180603, 12.0530109406, 12.0774154663, 2.96875548363,
0.00906, 41.5698356628, 12.0715942383, 13.3173351288, 2.05113649368,
0.009029, 41.6120262146, 12.1000318527, 4.67278242111, 3.14958620071,
0.009035, 41.6536331177, 12.1293306351, 4.60508060455, 3.24280953407,
0.009454, 41.7481613159, 12.1524581909, 9.99875164032, 2.44632506371,
0.008769, 41.8153991699, 12.1511268616, 7.66767644882, -0.151822254062,
0.008915, 41.906288147, 12.1551237106, 10.1950626373, 0.448328584433,
0.008998, 42.0333518982, 12.1672391891, 14.1213321686, 1.34646344185,
0.009031, 42.0584716797, 12.158659935, 2.78150629997, -0.949978351593,
0.009062, 42.0684204102, 12.1493711472, 1.09785151482, -1.02502632141,
0.009176, 42.1002922058, 12.1462135315, 3.47338652611, -0.344116777182,
0.008971, 42.1058311462, 12.1410484314, 0.617427289486, -0.575755238533,
0.008981, 42.0884284973, 12.1283416748, -1.93771851063, -1.41484880447,
0.009066, 42.0979118347, 12.128490448, 1.04603326321, 0.0164100155234,
0.009266, 42.0799484253, 12.1205253601, -1.93863689899, -0.859603703022,
0.008777, 42.0630760193, 12.1139373779, -1.92234313488, -0.750596106052,
0.009212, 42.0515365601, 12.1148490906, -1.25265514851, 0.0989701077342,
0.008946, 42.1102790833, 12.1331424713, 6.56634521484, 2.04486703873,
0.009115, 42.1755371094, 12.157122612, 7.15940999985, 2.63084363937,
0.008968, 42.2143058777, 12.176235199, 4.32301139832, 2.13119840622,
0.009178, 42.2333641052, 12.1927690506, 2.07651209831, 1.80146574974,
0.008865, 42.2082290649, 12.1986551285, -2.83531212807, 0.663968205452,
0.00901, 42.1778106689, 12.2041530609, -3.37607049942, 0.610203385353,
0.009387, 42.1385879517, 12.2119541168, -4.1784081459, 0.831048846245,
0.008685, 42.0970687866, 12.2306880951, -4.78056001663, 2.15704989433,
0.009077, 42.052898407, 12.2429256439, -4.8661866188, 1.34819304943,
0.009089, 42.0126571655, 12.2475309372, -4.42746639252, 0.506688714027,
0.00902, 41.978717804, 12.2501401901, -3.76267886162, 0.289274156094,
0.009061, 41.9647789001, 12.2548656464, -1.53834044933, 0.521515965462,
0.008882, 41.9716300964, 12.2580432892, 0.771357357502, 0.35776206851,
0.009782, 41.9656906128, 12.2510719299, -0.607184946537, -0.712672173977,
0.00838, 41.9591827393, 12.2451677322, -0.776595950127, -0.704558253288,
0.008987, 41.9530563354, 12.2388505936, -0.681696176529, -0.702919602394,
0.009069, 41.9480361938, 12.23005867, -0.553549587727, -0.969447910786,
0.027084, 41.9351577759, 12.2133150101, -0.475499093533, -0.618212223053,
0.009078, 41.9311218262, 12.2082328796, -0.444585800171, -0.559829294682,
0.009013, 41.9276123047, 12.1976661682, -0.389384388924, -1.17238557339,
0.00904, 41.9550018311, 12.1813898087, 3.02981495857, -1.8004822731,
0.009163, 41.981388092, 12.1682157516, 2.87965321541, -1.43774497509,
0.008916, 42.0434875488, 12.1765127182, 6.96494579315, 0.930570483208,
0.009445, 42.0910148621, 12.1949663162, 5.03200769424, 1.95379531384,
0.008803, 42.1090431213, 12.210934639, 2.04796767235, 1.81396377087,
0.008955, 42.1255569458, 12.2358417511, 1.84408986568, 2.78136372566,
0.009086, 42.1523551941, 12.2550945282, 2.94939994812, 2.11894965172,
0.008976, 42.1854171753, 12.3186368942, 3.683375597, 7.07914018631,
0.008994, 42.2077941895, 12.3548583984, 2.48799347878, 4.02729654312,
0.009041, 42.3265075684, 12.4469776154, 13.1305580139, 10.1890516281,
0.009063, 42.3709373474, 12.5514097214, 4.90232610703, 11.5229072571,
0.009061, 42.4230651855, 12.699344635, 5.75298929214, 16.3265552521,
0.00897, 42.4140434265, 12.8685674667, -1.00577020645, 18.8654212952,
0.009023, 42.4164886475, 13.0665168762, 0.270998686552, 21.9383144379,
0.00902, 42.4785385132, 13.4324960709, 6.87914276123, 40.5741920471,
0.009567, 42.476398468, 13.7031173706, -0.22369030118, 28.2869548798,
0.008629, 42.6364097595, 14.1470384598, 18.5434341431, 51.4452552795,
0.008928, 42.8604736328, 14.6132297516, 25.0967597961, 52.2167663574,
0.009066, 43.1042442322, 15.2638607025, 26.8884410858, 71.7660446167,
