dt,x,z,vx,vz
1665167327.95, -23.8265457153, -5.21239519119, -1.43087994786e-08, -3.13025294574e-09,
0.009029, -23.8648853302, -5.2117767334, -4.24627494812, 0.0684968233109,
0.009054, -23.9018135071, -5.21098423004, -4.07865905762, 0.087530747056,
0.009236, -23.9377880096, -5.21107912064, -3.89503073692, -0.0102739930153,
0.0088, -23.975271225, -5.21317815781, -4.25945615768, -0.238526955247,
0.009052, -24.0072879791, -5.2148733139, -3.53698134422, -0.187268674374,
0.00904, -24.0392723083, -5.21714639664, -3.53808951378, -0.251447200775,
0.009038, -24.072681427, -5.22059583664, -3.69651651382, -0.381659656763,
0.009038, -24.1108760834, -5.22619819641, -4.22600746155, -0.61986720562,
0.009035, -24.1442394257, -5.22872686386, -3.69267773628, -0.279874652624,
0.010092, -24.1734085083, -5.23734283447, -2.89031744003, -0.853742659092,
0.008009, -24.1866588593, -5.2458820343, -1.65443265438, -1.06620049477,
0.009008, -24.2076396942, -5.26467657089, -2.32913351059, -2.08642721176,
0.00915, -24.2261180878, -5.2812256813, -2.01949644089, -1.80864584446,
0.009051, -24.2016677856, -5.27428007126, 2.70139241219, 0.767385959625,
0.008898, -24.18608284, -5.25988435745, 1.75151109695, 1.61785948277,
0.009078, -24.1697120667, -5.24430799484, 1.80334591866, 1.71583640575,
0.009034, -24.1546344757, -5.22993612289, 1.66898274422, 1.59086465836,
0.009093, -24.1404571533, -5.21639823914, 1.5591468811, 1.48882484436,
0.009069, -24.1272258759, -5.20374441147, 1.45895659924, 1.39528357983,
0.008928, -24.1161003113, -5.17432832718, 1.24614298344, 3.29481220245,
0.009105, -24.1639518738, -5.16826725006, -5.25552606583, 0.665686666965,
0.008978, -24.2109565735, -5.16969919205, -5.23554229736, -0.159494549036,
0.009046, -24.2314090729, -5.13418340683, -2.26094388962, 3.92613124847,
0.00904, -24.2403316498, -5.0818362236, -0.987010717392, 5.79061746597,
0.009059, -24.3103637695, -5.04738807678, -7.73066806793, 3.80264353752,
0.009027, -24.35521698, -5.00432395935, -4.96878385544, 4.77059030533,
0.009094, -24.3879337311, -4.96336698532, -3.59761953354, 4.50373601913,
0.009039, -24.4155807495, -4.92873239517, -3.05863690376, 3.83168387413,
0.009089, -24.4979534149, -4.93241786957, -9.06289672852, -0.40548735857,
0.008983, -24.6019039154, -4.96835184097, -11.5719137192, -4.00021934509,
0.009131, -24.6912269592, -5.00407123566, -9.78239440918, -3.91188192368,
0.008975, -24.751789093, -5.03154611588, -6.74786996841, -3.06126785278,
0.009244, -24.7992191315, -5.05221414566, -5.13089990616, -2.23583197594,
0.008801, -24.8466148376, -5.08352994919, -5.38526344299, -3.55820965767,
0.009055, -24.8881130219, -5.11363267899, -4.58290290833, -3.32443189621,
0.009066, -24.9145050049, -5.14311218262, -2.91109466553, -3.25165510178,
0.009027, -24.9303646088, -5.16745328903, -1.75690758228, -2.69647812843,
0.009044, -24.9430885315, -5.18864965439, -1.40689110756, -2.34369373322,
0.009078, -24.9541110992, -5.20629358292, -1.21420669556, -1.94359207153,
0.00892, -24.9715747833, -5.2193274498, -1.95781219006, -1.46119582653,
0.009019, -24.9933071136, -5.23394727707, -2.40961623192, -1.62100303173,
0.009011, -25.0755710602, -5.26065826416, -9.12928009033, -2.96426439285,
0.009171, -25.1539154053, -5.28436946869, -8.54261779785, -2.58545470238,
0.009023, -25.2064266205, -5.33835458755, -5.81970739365, -5.98305702209,
0.009109, -25.2462882996, -5.3932185173, -4.37607622147, -6.02304649353,
0.00887, -25.2623405457, -5.41710042953, -1.80972337723, -2.69243645668,
0.009111, -25.2602787018, -5.4260225296, 0.226302698255, -0.979266822338,
0.009071, -25.2290477753, -5.43568372726, 3.44294190407, -1.06506419182,
0.008947, -25.1964836121, -5.44540119171, 3.63967394829, -1.08611428738,
0.009195, -25.1578121185, -5.45375680923, 4.20570898056, -0.908713161945,
0.008884, -25.1243457794, -5.46099090576, 3.7670352459, -0.8142837286,
0.009083, -25.0939369202, -5.46756649017, 3.3478872776, -0.72394412756,
0.009018, -25.0651035309, -5.47365903854, 3.19731521606, -0.675598621368,
0.008992, -25.0392112732, -5.47912454605, 2.8794772625, -0.607818901539,
